charging_session_id,event_time,charge_start_time,charge_end_time,journey_id,user_id,selected_site_id,city,site_category,vehicle_soc_start_pct,target_soc_pct,battery_capacity_kwh,charger_connector,charger_power_kw,is_fast_charger,energy_required_kwh,energy_delivered_kwh,expected_charge_duration_min,actual_charge_duration_min,delay_ratio,availability_ratio_at_start,estimated_wait_at_start_min,operating_condition,operational_anomaly,severe_delay,day_part,is_weekend
CHG_2E6E8A6CF9,2026-08-04 20:05:38,2026-08-04 20:05:38,2026-08-04 20:40:42,JNY_827609793,USR_76621,STN_GGN_02,Gurugram,MALL,25.7,80.0,62.2,CCS2,90.0,True,33.77,32.57,25.02,35.07,1.402,0.2,10.0,NORMAL,False,False,EVENING,False
CHG_008532FC0A,2026-08-04 20:11:45,2026-08-04 20:11:45,2026-08-04 20:29:26,JNY_635793887,USR_40216,STN_DEL_02,Delhi,OFFICE,36.6,85.0,58.4,CCS2,120.0,True,28.27,27.46,16.49,17.69,1.073,0.75,0.0,NORMAL,False,False,EVENING,False
CHG_CDF042EFC9,2026-08-04 20:14:32,2026-08-04 20:14:32,2026-08-04 21:09:51,JNY_247558093,USR_74572,STN_GGN_01,Gurugram,OFFICE,19.0,85.0,80.8,CHAdeMO,75.0,True,53.33,52.55,49.77,55.32,1.112,0.5,6.0,NORMAL,False,False,EVENING,False
CHG_2A2D84CD24,2026-08-04 20:18:39,2026-08-04 20:18:39,2026-08-05 00:06:07,JNY_717368885,USR_85162,STN_DEL_02,Delhi,OFFICE,17.5,80.0,61.3,TYPE2_AC,11.0,False,38.31,36.97,232.2,227.47,0.98,1.0,0.0,NORMAL,False,False,EVENING,False
CHG_D5BB21B2F3,2026-08-04 20:26:07,2026-08-04 20:26:07,2026-08-04 20:57:26,JNY_960727074,USR_43924,STN_DEL_01,Delhi,MALL,37.6,95.0,67.8,CCS2,120.0,True,38.92,36.6,24.86,31.32,1.26,0.4,7.0,NORMAL,False,False,EVENING,False
CHG_6E729458C9,2026-08-04 20:38:45,2026-08-04 20:38:45,2026-08-04 21:00:07,JNY_708960774,USR_30776,STN_GGN_02,Gurugram,MALL,36.3,90.0,66.6,CCS2,120.0,True,35.76,34.19,21.86,21.38,0.978,0.8,0.0,NORMAL,False,False,EVENING,False
CHG_01AA9163D2,2026-08-04 20:42:10,2026-08-04 20:42:10,2026-08-04 21:18:41,JNY_514232581,USR_38124,STN_DEL_02,Delhi,OFFICE,37.7,85.0,87.0,CCS2,90.0,True,41.15,39.33,32.01,36.52,1.141,0.5,3.0,NORMAL,False,False,EVENING,False
CHG_3A920A5EE0,2026-08-04 20:43:16,2026-08-04 20:43:16,2026-08-04 21:05:35,JNY_218469437,USR_13781,STN_GGN_02,Gurugram,MALL,46.1,80.0,86.5,CCS2,90.0,True,29.32,28.05,21.72,22.32,1.028,0.4,0.0,NORMAL,False,False,EVENING,False
CHG_3CD5C61894,2026-08-04 20:43:59,2026-08-04 20:43:59,2026-08-04 21:03:45,JNY_957484749,USR_45273,STN_MUM_01,Mumbai,MALL,36.2,80.0,60.7,CCS2,90.0,True,26.59,25.52,19.69,19.77,1.004,0.4,0.0,NORMAL,False,False,EVENING,False
CHG_BD7247A59A,2026-08-04 20:45:27,2026-08-04 20:45:27,2026-08-04 21:18:15,JNY_740626296,USR_65312,STN_BLR_01,Bengaluru,OFFICE,20.6,80.0,84.9,CHAdeMO,100.0,True,50.43,47.01,33.62,32.81,0.976,0.75,0.0,NORMAL,False,False,EVENING,False
CHG_55749CCE4C,2026-08-04 20:45:39,2026-08-04 20:45:39,2026-08-04 21:19:14,JNY_902177113,USR_25792,STN_MUM_02,Mumbai,RESIDENTIAL,23.8,80.0,62.6,CCS2,90.0,True,35.18,33.34,26.06,33.59,1.289,0.25,4.0,NORMAL,False,False,EVENING,False
CHG_207A0BE616,2026-08-04 20:49:04,2026-08-04 20:49:04,2026-08-04 21:17:12,JNY_704503491,USR_81831,STN_DEL_03,Delhi,HIGHWAY,28.7,85.0,72.2,CCS2,120.0,True,40.65,39.3,23.71,28.14,1.187,0.6,0.0,MINOR_SLOWDOWN,True,False,EVENING,False
CHG_97EF878921,2026-08-04 20:50:30,2026-08-04 20:50:30,2026-08-04 21:22:23,JNY_698940419,USR_76198,STN_BLR_01,Bengaluru,OFFICE,27.5,90.0,62.3,CCS2,90.0,True,38.94,37.25,31.73,31.89,1.005,0.5,2.0,NORMAL,False,False,EVENING,False
CHG_39A6B75F50,2026-08-04 20:52:55,2026-08-04 20:52:55,2026-08-05 02:52:55,JNY_622684542,USR_11575,STN_BLR_01,Bengaluru,OFFICE,26.2,80.0,81.4,TYPE2_AC,7.2,False,43.79,42.33,405.49,360.0,0.888,1.0,0.0,NORMAL,False,False,EVENING,False
CHG_454392992D,2026-08-04 20:53:59,2026-08-04 20:53:59,2026-08-04 21:29:41,JNY_879372840,USR_25293,STN_BLR_01,Bengaluru,OFFICE,30.5,95.0,60.5,CCS2,90.0,True,39.02,37.67,33.24,35.71,1.074,0.75,0.0,NORMAL,False,False,EVENING,False
CHG_3C1D70529A,2026-08-04 20:55:49,2026-08-04 20:55:49,2026-08-05 00:36:16,JNY_945503896,USR_63642,STN_DEL_02,Delhi,OFFICE,25.1,85.0,58.3,TYPE2_AC,11.0,False,34.92,34.2,222.23,220.46,0.992,0.75,0.0,NORMAL,False,False,EVENING,False
CHG_C8561C2480,2026-08-04 20:58:59,2026-08-04 20:58:59,2026-08-05 02:11:35,JNY_232163709,USR_97771,STN_DEL_01,Delhi,MALL,31.4,95.0,74.7,TYPE2_AC,11.0,False,47.51,46.21,331.12,312.61,0.944,0.6,0.0,NORMAL,False,False,EVENING,False
CHG_BF9AB9765D,2026-08-04 21:04:23,2026-08-04 21:04:23,2026-08-04 21:43:18,JNY_363539430,USR_33519,STN_JPR_01,Jaipur,MALL,19.6,80.0,83.8,CCS2,120.0,True,50.62,48.32,28.12,38.93,1.385,0.2,12.0,NORMAL,False,False,NIGHT,False
CHG_C9229AFB32,2026-08-04 21:04:45,2026-08-04 21:04:45,2026-08-04 23:42:18,JNY_672623654,USR_49741,STN_GGN_01,Gurugram,OFFICE,49.1,80.0,84.1,TYPE2_AC,11.0,False,25.99,24.9,157.5,157.56,1.0,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_008BE10050,2026-08-04 21:07:11,2026-08-04 21:07:11,2026-08-05 00:14:00,JNY_460261539,USR_73702,STN_MUM_02,Mumbai,RESIDENTIAL,20.9,80.0,87.6,TYPE2_AC,22.0,False,51.77,49.37,156.88,186.82,1.191,0.25,2.0,NORMAL,False,False,NIGHT,False
CHG_8EFC41F510,2026-08-04 21:11:40,2026-08-04 21:11:40,2026-08-04 21:26:34,JNY_243056573,USR_22793,STN_DEL_02,Delhi,OFFICE,41.5,80.0,83.6,CCS2,150.0,True,32.19,30.36,14.3,14.92,1.043,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_946D43A57F,2026-08-04 21:16:10,2026-08-04 21:16:10,2026-08-04 21:39:42,JNY_616180750,USR_72837,STN_MUM_01,Mumbai,MALL,44.9,80.0,88.9,CCS2,120.0,True,31.2,29.63,17.34,23.55,1.358,0.2,24.0,NORMAL,False,False,NIGHT,False
CHG_6E2CF7181B,2026-08-04 21:27:07,2026-08-04 21:27:07,2026-08-04 21:52:50,JNY_521881380,USR_66121,STN_DEL_02,Delhi,OFFICE,59.1,90.0,57.6,CHAdeMO,50.0,True,17.8,16.25,26.1,25.73,0.986,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_5B227F0565,2026-08-04 21:29:12,2026-08-04 21:29:12,2026-08-04 22:06:27,JNY_564724470,USR_61305,STN_DEL_02,Delhi,OFFICE,37.2,85.0,55.1,CHAdeMO,50.0,True,26.34,25.27,36.87,37.25,1.01,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_41A3D51B7C,2026-08-04 21:31:07,2026-08-04 21:31:07,2026-08-04 21:47:55,JNY_584914394,USR_57220,STN_JPR_01,Jaipur,MALL,46.4,85.0,77.9,CCS2,120.0,True,30.07,29.06,17.54,16.81,0.959,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_732A594461,2026-08-04 21:32:52,2026-08-04 21:32:52,2026-08-04 22:38:58,JNY_526867819,USR_92293,STN_DEL_02,Delhi,OFFICE,12.6,80.0,75.8,CCS2,60.0,True,51.09,47.8,56.77,66.11,1.165,0.75,0.0,MINOR_SLOWDOWN,True,False,NIGHT,False
CHG_B487E2760C,2026-08-04 21:33:34,2026-08-04 21:33:34,2026-08-05 00:55:31,JNY_567201052,USR_33402,STN_MUM_01,Mumbai,MALL,14.5,80.0,90.0,TYPE2_AC,22.0,False,58.95,58.23,178.64,201.95,1.131,0.6,2.0,NORMAL,False,False,NIGHT,False
CHG_A259FAACDE,2026-08-04 21:39:15,2026-08-04 21:39:15,2026-08-04 22:44:04,JNY_216997752,USR_54021,STN_MUM_01,Mumbai,MALL,22.1,85.0,80.9,CCS2,60.0,True,50.89,49.14,59.37,64.83,1.092,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_BB78717776,2026-08-04 21:39:22,2026-08-04 21:39:22,2026-08-04 22:05:17,JNY_599584554,USR_44095,STN_DEL_02,Delhi,OFFICE,15.4,85.0,66.7,CCS2,120.0,True,46.42,44.11,27.08,25.93,0.958,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_A794D42034,2026-08-04 21:42:27,2026-08-04 21:42:27,2026-08-04 22:12:24,JNY_529721729,USR_79554,STN_JPR_02,Jaipur,HIGHWAY,12.3,85.0,65.7,CCS2,120.0,True,47.76,46.04,27.86,29.96,1.075,0.4,0.0,NORMAL,False,False,NIGHT,False
CHG_AE1A218B05,2026-08-04 21:48:00,2026-08-04 21:48:00,2026-08-04 22:51:28,JNY_254347037,USR_36872,STN_DEL_03,Delhi,HIGHWAY,19.7,90.0,67.4,CCS2,60.0,True,47.38,46.05,57.91,63.47,1.096,0.4,2.0,NORMAL,False,False,NIGHT,False
CHG_AA9AFE0849,2026-08-04 21:52:03,2026-08-04 21:52:03,2026-08-04 22:06:23,JNY_238023229,USR_39497,STN_BLR_01,Bengaluru,OFFICE,43.3,80.0,70.9,CCS2,120.0,True,26.02,24.66,14.46,14.35,0.992,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_FA7A520817,2026-08-04 21:57:08,2026-08-04 21:57:08,2026-08-04 22:31:27,JNY_632028085,USR_63629,STN_GGN_02,Gurugram,MALL,36.5,90.0,71.2,CCS2,90.0,True,38.09,37.06,31.04,34.32,1.106,0.4,0.0,NORMAL,False,False,NIGHT,False
CHG_3AB57A85AB,2026-08-04 21:57:09,2026-08-04 21:57:09,2026-08-04 22:23:42,JNY_812445937,USR_95294,STN_BLR_01,Bengaluru,OFFICE,16.3,80.0,56.5,CCS2,90.0,True,35.99,34.68,26.66,26.57,0.996,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_7FEF9D1258,2026-08-04 21:57:52,2026-08-04 21:57:52,2026-08-04 22:24:36,JNY_900038473,USR_39221,STN_DEL_01,Delhi,MALL,27.1,80.0,85.9,CCS2,120.0,True,45.44,45.15,25.25,26.75,1.06,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_9773902F45,2026-08-04 21:59:30,2026-08-04 21:59:30,2026-08-04 22:56:33,JNY_209028867,USR_43864,STN_BLR_01,Bengaluru,OFFICE,49.4,80.0,56.7,TYPE2_AC,22.0,False,17.35,16.59,52.58,57.05,1.085,0.75,3.0,NORMAL,False,False,NIGHT,False
CHG_20A18D7E4F,2026-08-04 22:00:49,2026-08-04 22:00:49,2026-08-05 00:57:20,JNY_238443345,USR_59780,STN_MUM_01,Mumbai,MALL,19.7,90.0,73.8,TYPE2_AC,22.0,False,51.88,48.99,172.94,176.52,1.021,0.4,2.0,NORMAL,False,False,NIGHT,False
CHG_A2F91C1B46,2026-08-04 22:01:31,2026-08-04 22:01:31,2026-08-04 22:36:42,JNY_582748063,USR_32992,STN_DEL_01,Delhi,MALL,37.6,85.0,76.0,CCS2,90.0,True,36.02,34.67,28.02,35.19,1.256,0.4,10.0,NORMAL,False,False,NIGHT,False
CHG_49541E774F,2026-08-04 22:02:30,2026-08-04 22:02:30,2026-08-04 22:22:14,JNY_145353855,USR_97689,STN_GGN_02,Gurugram,MALL,43.2,85.0,59.1,CCS2,90.0,True,24.7,24.16,19.21,19.74,1.027,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_1EF22BDEAF,2026-08-04 22:13:50,2026-08-04 22:13:50,2026-08-04 22:53:28,JNY_200139415,USR_24678,STN_DEL_01,Delhi,MALL,23.7,90.0,84.7,CCS2,120.0,True,56.16,55.46,34.32,39.63,1.155,0.8,3.0,NORMAL,False,False,NIGHT,False
CHG_CB6AEDEEE8,2026-08-04 22:14:04,2026-08-04 22:14:04,2026-08-04 22:39:10,JNY_213868523,USR_79729,STN_BLR_01,Bengaluru,OFFICE,26.4,80.0,83.4,CCS2,120.0,True,44.7,42.94,24.83,25.11,1.011,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_A2BB2F8A3E,2026-08-04 22:18:30,2026-08-04 22:18:30,2026-08-04 22:34:48,JNY_982903251,USR_94217,STN_GGN_02,Gurugram,MALL,34.0,80.0,78.0,CCS2,150.0,True,35.88,34.45,15.95,16.31,1.023,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_346C653D11,2026-08-04 22:44:17,2026-08-04 22:44:17,2026-08-04 23:06:20,JNY_218403418,USR_62052,STN_GGN_01,Gurugram,OFFICE,30.4,80.0,73.5,CCS2,120.0,True,36.46,34.52,20.25,22.06,1.089,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_A6BFB7ABD1,2026-08-04 22:44:48,2026-08-04 22:44:48,2026-08-04 23:16:22,JNY_697046072,USR_81172,STN_JPR_01,Jaipur,MALL,38.1,90.0,77.0,CCS2,90.0,True,39.96,38.36,32.56,31.57,0.97,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_ACD09C607A,2026-08-04 22:46:24,2026-08-04 22:46:24,2026-08-04 23:04:04,JNY_693279170,USR_65900,STN_MUM_01,Mumbai,MALL,43.3,80.0,82.1,CCS2,120.0,True,30.13,28.96,16.74,17.68,1.056,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_1E2C4D9566,2026-08-04 23:43:28,2026-08-04 23:43:28,2026-08-05 00:26:06,JNY_624446805,USR_46478,STN_MUM_02,Mumbai,RESIDENTIAL,19.9,85.0,77.6,CCS2,90.0,True,50.52,48.94,39.29,42.65,1.085,0.5,0.0,NORMAL,False,False,NIGHT,False
CHG_4E9BCEE3D7,2026-08-04 23:51:21,2026-08-04 23:51:21,2026-08-05 00:18:47,JNY_433585412,USR_76848,STN_MUM_01,Mumbai,MALL,20.3,85.0,70.8,CCS2,120.0,True,45.81,43.66,26.72,27.45,1.027,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_95204647C0,2026-08-05 00:02:38,2026-08-05 00:02:38,2026-08-05 00:30:28,JNY_354727220,USR_53696,STN_MUM_01,Mumbai,MALL,22.9,80.0,68.5,CCS2,90.0,True,39.11,36.6,28.97,27.84,0.961,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_31F7D69D28,2026-08-05 00:35:54,2026-08-05 00:35:54,2026-08-05 04:55:33,JNY_426916229,USR_23999,STN_BLR_01,Bengaluru,OFFICE,38.0,85.0,56.4,TYPE2_AC,7.2,False,26.51,24.84,257.72,259.66,1.008,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_F6BDB585F8,2026-08-05 00:39:26,2026-08-05 00:39:26,2026-08-05 01:37:06,JNY_585702146,USR_92109,STN_MUM_01,Mumbai,MALL,29.6,85.0,86.4,CCS2,60.0,True,47.87,45.72,55.84,57.67,1.033,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_A6D711F800,2026-08-05 00:49:44,2026-08-05 00:49:44,2026-08-05 01:24:35,JNY_959935899,USR_95325,STN_DEL_01,Delhi,MALL,18.9,85.0,84.8,CCS2,120.0,True,56.05,53.37,32.7,34.86,1.066,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_45678A6DA3,2026-08-05 01:19:08,2026-08-05 01:19:08,2026-08-05 01:31:41,JNY_259322726,USR_58165,STN_DEL_03,Delhi,HIGHWAY,48.9,80.0,52.7,CCS2,90.0,True,16.39,15.51,12.14,12.55,1.034,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_C53B2E3B6E,2026-08-05 01:48:59,2026-08-05 01:48:59,2026-08-05 02:28:44,JNY_772853280,USR_62786,STN_DEL_02,Delhi,OFFICE,13.1,80.0,65.1,CHAdeMO,75.0,True,43.55,41.13,38.71,39.77,1.027,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_D1E90762C9,2026-08-05 02:09:15,2026-08-05 02:09:15,2026-08-05 03:02:28,JNY_347427883,USR_56499,STN_DEL_02,Delhi,OFFICE,38.7,85.0,77.6,CHAdeMO,50.0,True,35.93,34.15,50.3,53.22,1.058,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_0E414366C8,2026-08-05 02:19:11,2026-08-05 02:19:11,2026-08-05 02:58:30,JNY_168948084,USR_86167,STN_DEL_02,Delhi,OFFICE,15.7,90.0,90.0,CCS2,120.0,True,66.87,64.76,40.87,39.32,0.962,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_C27700290F,2026-08-05 02:20:08,2026-08-05 02:20:08,2026-08-05 02:43:29,JNY_373906272,USR_79102,STN_DEL_01,Delhi,MALL,29.7,80.0,78.7,CCS2,120.0,True,39.59,38.19,21.99,23.37,1.062,1.0,2.0,NORMAL,False,False,NIGHT,False
CHG_84F4699634,2026-08-05 03:40:18,2026-08-05 03:40:18,2026-08-05 04:10:07,JNY_595932662,USR_66332,STN_MUM_01,Mumbai,MALL,26.8,90.0,71.4,CCS2,120.0,True,45.12,43.85,27.58,29.82,1.081,1.0,5.0,NORMAL,False,False,NIGHT,False
CHG_18133BBEDA,2026-08-05 04:11:13,2026-08-05 04:11:13,2026-08-05 04:53:20,JNY_316558444,USR_71916,STN_DEL_01,Delhi,MALL,42.4,80.0,80.2,CHAdeMO,50.0,True,30.16,29.49,40.21,42.13,1.048,1.0,1.0,NORMAL,False,False,NIGHT,False
CHG_8C6DF10A35,2026-08-05 04:25:02,2026-08-05 04:25:02,2026-08-05 04:47:44,JNY_847409071,USR_18035,STN_DEL_02,Delhi,OFFICE,39.0,90.0,55.0,CCS2,90.0,True,28.05,27.01,22.86,22.7,0.993,1.0,1.0,NORMAL,False,False,NIGHT,False
CHG_C1076455F0,2026-08-05 04:26:39,2026-08-05 04:26:39,2026-08-05 05:21:33,JNY_641181244,USR_81135,STN_BLR_01,Bengaluru,OFFICE,23.3,80.0,75.6,CHAdeMO,50.0,True,42.87,41.59,57.15,54.9,0.961,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_3A00238EA9,2026-08-05 04:53:16,2026-08-05 04:53:16,2026-08-05 05:29:47,JNY_313064074,USR_73524,STN_DEL_02,Delhi,OFFICE,19.4,90.0,82.3,CCS2,120.0,True,58.1,56.39,35.51,36.52,1.028,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_9EA9BC2F0F,2026-08-05 05:16:30,2026-08-05 05:16:30,2026-08-05 05:36:53,JNY_423440250,USR_48917,STN_MUM_02,Mumbai,RESIDENTIAL,30.6,80.0,90.0,CCS2,150.0,True,44.46,43.61,19.76,20.4,1.032,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_C3E9D8306F,2026-08-05 05:17:09,2026-08-05 05:17:09,2026-08-05 05:42:13,JNY_638253468,USR_98987,STN_JPR_02,Jaipur,HIGHWAY,18.7,80.0,67.1,CCS2,120.0,True,41.13,40.18,22.85,25.07,1.097,0.6,0.0,NORMAL,False,False,NIGHT,False
CHG_788146D026,2026-08-05 05:26:34,2026-08-05 05:26:34,2026-08-05 06:09:53,JNY_878158597,USR_22582,STN_MUM_01,Mumbai,MALL,40.4,80.0,77.3,CHAdeMO,50.0,True,30.61,29.5,40.81,43.32,1.061,1.0,4.0,NORMAL,False,False,NIGHT,False
CHG_A981B8B3B9,2026-08-05 05:26:50,2026-08-05 05:26:50,2026-08-05 05:41:43,JNY_251891083,USR_12936,STN_DEL_01,Delhi,MALL,33.7,90.0,54.4,CCS2,150.0,True,30.63,29.32,14.97,14.89,0.994,0.8,0.0,NORMAL,False,False,NIGHT,False
CHG_D4FFD0AE07,2026-08-05 05:28:11,2026-08-05 05:28:11,2026-08-05 05:57:28,JNY_590791033,USR_74329,STN_DEL_02,Delhi,OFFICE,34.6,95.0,71.0,CCS2,120.0,True,42.88,41.89,27.4,29.29,1.069,0.75,0.0,NORMAL,False,False,NIGHT,False
CHG_38ED285023,2026-08-05 05:44:18,2026-08-05 05:44:18,2026-08-05 06:08:31,JNY_491923179,USR_69541,STN_DEL_02,Delhi,OFFICE,26.9,80.0,86.5,CCS2,120.0,True,45.93,44.36,25.52,24.23,0.95,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_EFE505C9B9,2026-08-05 05:53:46,2026-08-05 05:53:46,2026-08-05 06:04:19,JNY_166605301,USR_99716,STN_GGN_01,Gurugram,OFFICE,55.0,80.0,80.8,CCS2,120.0,True,20.2,19.52,11.22,10.56,0.941,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_DA470C6A2D,2026-08-05 05:53:48,2026-08-05 05:53:48,2026-08-05 06:15:51,JNY_247538700,USR_89088,STN_GGN_01,Gurugram,OFFICE,12.2,80.0,58.7,CCS2,120.0,True,39.8,37.79,22.11,22.06,0.998,1.0,0.0,NORMAL,False,False,NIGHT,False
CHG_36EC935859,2026-08-05 06:10:38,2026-08-05 06:10:38,2026-08-05 06:32:40,JNY_648329746,USR_36558,STN_DEL_03,Delhi,HIGHWAY,20.6,85.0,70.6,CCS2,150.0,True,45.47,44.18,21.22,22.04,1.039,0.6,4.0,NORMAL,False,False,MORNING,False
CHG_C447A879A2,2026-08-05 06:11:19,2026-08-05 06:11:19,2026-08-05 07:32:12,JNY_578551778,USR_31933,STN_MUM_02,Mumbai,RESIDENTIAL,15.5,90.0,74.6,CCS2,60.0,True,55.58,52.93,67.93,80.89,1.191,0.5,0.0,MINOR_SLOWDOWN,True,False,MORNING,False
CHG_B55BF80603,2026-08-05 06:23:19,2026-08-05 06:23:19,2026-08-05 07:21:38,JNY_269315746,USR_96678,STN_GGN_02,Gurugram,MALL,26.2,80.0,75.2,CHAdeMO,50.0,True,40.46,37.25,53.94,58.33,1.081,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_AE55270714,2026-08-05 06:26:38,2026-08-05 06:26:38,2026-08-05 06:55:56,JNY_770621960,USR_31526,STN_JPR_01,Jaipur,MALL,18.9,85.0,81.6,CCS2,120.0,True,53.94,51.74,31.46,29.3,0.931,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_E0625A440B,2026-08-05 06:28:52,2026-08-05 06:28:52,2026-08-05 06:46:25,JNY_718821095,USR_94038,STN_DEL_01,Delhi,MALL,23.6,85.0,62.9,CCS2,150.0,True,38.62,36.6,18.02,17.56,0.974,0.6,2.0,NORMAL,False,False,MORNING,False
CHG_AA9908F9D7,2026-08-05 06:36:27,2026-08-05 06:36:27,2026-08-05 12:29:26,JNY_518260616,USR_44883,STN_GGN_01,Gurugram,OFFICE,28.9,85.0,61.7,TYPE2_AC,7.2,False,34.61,33.23,336.52,353.0,1.049,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_B95B1BBA96,2026-08-05 06:48:45,2026-08-05 06:48:45,2026-08-05 07:33:20,JNY_900403948,USR_42368,STN_DEL_02,Delhi,OFFICE,26.9,80.0,58.8,CCS2,90.0,True,31.22,29.85,23.13,44.59,1.928,1.0,0.0,CHARGER_FAULT,True,True,MORNING,False
CHG_ABE9DA34EB,2026-08-05 06:49:03,2026-08-05 06:49:03,2026-08-05 07:11:08,JNY_225434747,USR_35644,STN_DEL_03,Delhi,HIGHWAY,53.7,80.0,81.8,CCS2,60.0,True,21.51,20.56,23.9,22.09,0.924,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_CC79AC2DF2,2026-08-05 06:52:24,2026-08-05 06:52:24,2026-08-05 12:52:24,JNY_499281306,USR_74203,STN_GGN_01,Gurugram,OFFICE,20.6,85.0,54.4,TYPE2_AC,7.2,False,35.03,34.64,340.6,360.0,1.057,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_41199F8F4D,2026-08-05 06:53:33,2026-08-05 06:53:33,2026-08-05 09:47:52,JNY_234020317,USR_43098,STN_BLR_01,Bengaluru,OFFICE,56.7,90.0,82.6,TYPE2_AC,11.0,False,27.51,26.0,183.37,174.32,0.951,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_8E699667F5,2026-08-05 06:57:39,2026-08-05 06:57:39,2026-08-05 07:47:23,JNY_882290510,USR_11392,STN_GGN_01,Gurugram,OFFICE,31.3,80.0,65.6,CHAdeMO,50.0,True,31.95,29.98,42.6,49.74,1.168,0.75,0.0,MINOR_SLOWDOWN,True,False,MORNING,False
CHG_E1721B9C75,2026-08-05 06:58:42,2026-08-05 06:58:42,2026-08-05 07:29:45,JNY_939016811,USR_99776,STN_MUM_02,Mumbai,RESIDENTIAL,50.3,85.0,69.1,CCS2,90.0,True,23.98,23.41,18.65,31.06,1.666,0.25,21.0,MINOR_SLOWDOWN,True,True,MORNING,False
CHG_5B4015CAEA,2026-08-05 06:58:55,2026-08-05 06:58:55,2026-08-05 07:18:47,JNY_600729605,USR_11995,STN_BLR_01,Bengaluru,OFFICE,39.6,80.0,87.9,CCS2,120.0,True,35.51,34.11,19.73,19.88,1.008,0.75,4.0,NORMAL,False,False,MORNING,False
CHG_81BC46FC27,2026-08-05 07:06:10,2026-08-05 07:06:10,2026-08-05 08:01:33,JNY_721118312,USR_43576,STN_BLR_01,Bengaluru,OFFICE,18.7,90.0,75.8,CHAdeMO,75.0,True,54.05,51.89,52.84,55.39,1.048,1.0,0.0,NORMAL,False,False,MORNING,False
CHG_BF99DEE208,2026-08-05 07:11:33,2026-08-05 07:11:33,2026-08-05 08:28:13,JNY_295259308,USR_86981,STN_JPR_01,Jaipur,MALL,26.9,85.0,82.2,CHAdeMO,50.0,True,47.76,45.97,66.86,76.67,1.147,0.2,3.0,NORMAL,False,False,MORNING,False
CHG_926CE2D7B4,2026-08-05 07:14:10,2026-08-05 07:14:10,2026-08-05 07:37:59,JNY_914385879,USR_91317,STN_MUM_02,Mumbai,RESIDENTIAL,60.4,85.0,71.3,CCS2,60.0,True,17.54,16.91,20.46,23.83,1.165,0.25,2.0,NORMAL,False,False,MORNING,False
CHG_F4575A03BA,2026-08-05 07:33:51,2026-08-05 07:33:51,2026-08-05 08:37:49,JNY_920228787,USR_70349,STN_GGN_02,Gurugram,MALL,14.5,90.0,82.8,CHAdeMO,75.0,True,62.51,60.4,61.12,63.98,1.047,1.0,3.0,NORMAL,False,False,MORNING,False
CHG_E1D302577F,2026-08-05 07:34:13,2026-08-05 07:34:13,2026-08-05 08:06:18,JNY_307807571,USR_91824,STN_DEL_01,Delhi,MALL,24.3,80.0,67.7,CCS2,90.0,True,37.71,35.25,27.93,32.1,1.149,0.6,0.0,MINOR_SLOWDOWN,True,False,MORNING,False
CHG_7BA3D24D6F,2026-08-05 07:35:12,2026-08-05 07:35:12,2026-08-05 08:13:52,JNY_217251152,USR_31954,STN_BLR_01,Bengaluru,OFFICE,30.5,95.0,79.1,CHAdeMO,100.0,True,51.02,49.01,39.11,38.67,0.989,0.75,0.0,NORMAL,False,False,MORNING,False
